time,lower,upper,prediction,ground_truth
1970--5--15.2083333333,0.82898962396,2.71452819036,3.56787183096,0.1
1970--5--15.25,0.84885631492,2.67702039703,3.56254409885,0.1
1970--5--15.2916666667,0.86917699744,2.63928983734,3.55724390602,0.1
1970--5--15.3333333333,0.88675232302,2.60498280026,3.5519710383,0.1
1970--5--15.375,0.90570199249,2.56937843572,3.54672528376,0.1
1970--5--15.4166666667,0.92504929076,2.53360806535,3.54150643267,0.1
1970--5--15.4583333333,0.94482346303,2.49764224679,3.54150643267,0.1
1970--5--15.5,0.96176640953,2.46523937432,3.53114861267,0.1
1970--5--15.5416666667,0.97897901151,2.43280113561,3.52600923502,0.1
1970--5--15.5833333333,0.99337543597,2.40396259174,3.52089594327,0.1
1970--5--15.625,1.00788423047,2.37524993563,3.51580853826,0.1
1970--5--15.6666666667,0.9225091722,2.24665979007,3.41074682283,0.1
1970--5--15.7083333333,0.93463998551,2.22173200537,3.40584409473,0.1
1970--5--15.75,0.94673154456,2.19708616051,3.40089947571,0.1
1970--5--15.7916666667,0.95877739089,2.17272944384,3.39597967226,0.1
1970--5--15.8333333333,0.96896955653,2.15090411789,3.39108449707,0.1
1970--5--15.875,0.97901972542,2.12946897429,3.38621376475,0.1
1970--5--15.9166666667,0.98891663869,2.10843622356,3.38136729176,0.1
1970--5--15.9583333333,1.00045486835,2.08556418809,3.3765448964,0.1
1970--5--16,1.01008300422,2.06530294332,3.37174639878,0.1
1970--5--16.0416666667,1.0204113995,2.04436324063,3.36697162082,0.1
1970--5--16.0833333333,1.03057718731,2.02383774521,3.36222038621,0.1
1970--5--16.125,1.04149834241,2.0025774985,3.3574925204,0.1
1970--5--16.1666666667,1.05227608298,1.98171279437,3.35278785056,0.1
1970--5--16.2083333333,1.06388031922,1.96004105643,3.34810620555,0.1
1970--5--16.25,1.0734383405,1.94114362225,3.34344741596,0.1
1970--5--16.2916666667,1.08371488254,1.92154358057,2.88424953844,0.1
1970--5--16.3333333333,1.09379633682,1.90239559183,2.88395639906,0.1
1970--5--16.375,1.10466384495,1.88247645521,2.88372920594,0.1
1970--5--16.4166666667,1.11536106621,1.86298537755,2.88353481072,0.1
1970--5--16.4583333333,1.12486677565,1.84519297415,2.88337309949,0.1
1970--5--16.5,1.13411694503,1.8279184589,2.88324395835,0.1
1970--5--16.5416666667,1.1430930781,1.81118176754,2.88311481526,0.1
1970--5--16.5833333333,1.15384622699,1.79242592448,2.8830504723,0.1
1970--5--16.625,1.16136831368,1.77793620169,2.88298612885,0.1
1970--5--16.6666666667,1.16851997075,1.7640870978,2.88295401409,0.1
1970--5--16.7083333333,1.07528120407,1.65090019694,2.78292189921,0.1
1970--5--16.75,1.08097386113,1.63963896405,2.78298612885,0.1
1970--5--16.7916666667,1.08621561929,1.62910521129,2.78301824349,0.1
1970--5--16.8333333333,1.09099572058,1.61931142593,2.78305035801,0.1
1970--5--16.875,1.09530688659,1.61026663859,2.78311447277,0.1
1970--5--16.9166666667,1.09987831422,1.6009648439,2.78314658693,0.1
1970--5--16.9583333333,1.10473225726,1.59138379531,2.78314658693,0.1
1970--5--17,1.10909633546,1.58257401429,2.78311435849,0.1
1970--5--17.0416666667,1.11372740783,1.57350008049,2.78304978658,0.1
1970--5--17.0833333333,1.11785485635,1.56521276949,2.78308190098,0.1
1970--5--17.125,1.12223127368,1.5566789423,2.78317790207,0.1
1970--5--17.1666666667,1.12609149932,1.54894593877,2.78327390209,0.1
1970--5--17.2083333333,1.13100086495,1.53988389188,2.78340167359,0.1
1970--5--17.25,1.13537448123,1.53164186782,2.78352944318,0.1
1970--5--17.2916666667,1.14002531549,1.52312472859,2.78368886953,0.1
1970--5--17.3333333333,1.1441234823,1.51544620088,2.78384829292,0.1
1970--5--17.375,1.14847746402,1.50751363254,2.78403925825,0.1
1970--5--17.4166666667,1.15226346343,1.50043669543,2.78423021934,0.1
1970--5--17.4583333333,1.15628028953,1.49313040745,2.78442117619,0.1
1970--5--17.5,1.15971683333,1.48669378834,2.78464355938,0.1
1970--5--17.5416666667,1.16335580676,1.48005594655,2.78653119396,0.1
1970--5--17.5833333333,1.16721759613,1.47319649754,2.78511962561,0.1
1970--5--17.625,1.17047452471,1.46723293812,2.78540451164,0.1
1970--5--17.6666666667,1.17392248143,1.46107931907,2.78568938822,0.1
1970--5--17.7083333333,1.17676073861,1.4558282282,2.78597425535,0.1
1970--5--17.75,1.17975561906,1.45042127077,2.78622791141,0.1
1970--5--17.7916666667,1.08214594029,1.34591352933,2.68648155998,0.1
1970--5--17.8333333333,1.08460810024,1.34164309037,2.68679963066,0.1
1970--5--17.875,1.08718267737,1.33726066106,2.68708547601,0.1
1970--5--17.9166666667,1.08987932719,1.33275658627,2.68737131185,0.1
1970--5--17.9583333333,1.09193465427,1.3291900762,2.68753123439,0.1
1970--5--18,1.094074464,1.32553937659,2.68769115395,0.1
1970--5--18.0416666667,1.09560829435,1.32279282572,2.68785107053,0.1
1970--5--18.0833333333,1.09719392764,1.31999465716,2.68804262675,0.1
1970--5--18.125,1.09883448357,1.31714175132,2.68820253679,0.1
1970--5--18.1666666667,1.09991185965,1.31515209743,2.68839408517,0.1
1970--5--18.2083333333,1.10101766783,1.31313411439,2.68858562927,0.1
1970--5--18.25,1.10215318307,1.31108652726,2.6887771691,0.1
1970--5--18.2916666667,1.10279583703,1.30983381009,2.68900023135,0.1
1970--5--18.3333333333,1.10345009835,1.30856953073,2.68922328781,0.1
1970--5--18.375,1.10411629581,1.30729336041,2.68944633847,0.1
1970--5--18.4166666667,1.10479477504,1.30600495351,2.68963785911,0.1
1970--5--18.4583333333,1.10507125927,1.3054224956,2.68982937548,0.1
1970--5--18.5,1.10535031856,1.30483747378,2.69002088757,0.1
1970--5--18.5416666667,1.10563198651,1.30424985444,2.69018076078,0.1
1970--5--18.5833333333,1.10634068637,1.30293133948,2.69037226504,0.1
1970--5--18.625,1.10663101454,1.30233509353,2.6905321317,0.1
1970--5--18.6666666667,1.1069241036,1.30173609784,2.69066024981,0.1
1970--5--18.7083333333,1.10721999167,1.3011343143,2.69082011111,0.1
1970--5--18.75,1.1075187178,1.30052970385,2.69091636719,0.1
1970--5--18.7916666667,1.1075187178,1.30052970385,2.69098065125,0.1
1970--5--18.8333333333,1.1075187178,1.30052970385,2.69101285019,0.1
1970--5--18.875,1.1075187178,1.30052970385,2.69101285019,0.1
1970--5--18.9166666667,1.10735801973,1.30099831111,2.69101285019,0.1
1970--5--18.9583333333,1.00719907164,1.20146517924,2.59101285019,0.1
1970--5--19,1.00674965931,1.20252843974,2.5910774768,0.1
1970--5--19.0416666667,1.00630895354,1.20358303767,2.5910774768,0.1
1970--5--19.0833333333,1.00586364503,1.20495227268,2.5910774768,0.1
1970--5--19.125,1.00543288762,1.20630705404,2.5910774768,0.1
1970--5--19.1666666667,1.00501629588,1.20764776714,2.59104504864,0.1
1970--5--19.2083333333,1.00461350362,1.20897477813,2.59101262037,0.1
1970--5--19.25,1.00422416252,1.21028843527,2.59098019197,0.1
1970--5--19.2916666667,1.00397870913,1.21177042499,2.59091521952,0.1
1970--5--19.3333333333,1.00361747809,1.21305619804,2.59085024658,0.1
1970--5--19.375,1.00326871214,1.21432960315,2.59075261296,0.1
1970--5--19.4166666667,1.00293212522,1.21559092637,2.59068763879,0.1
1970--5--19.4583333333,1.00260744394,1.21684044101,2.59059000332,0.1
1970--5--19.5,1.00243638565,1.21824872005,2.59049236674,0.1
1970--5--19.5416666667,1.00228137075,1.21964112558,2.59036195134,0.1
1970--5--19.5833333333,1.00214205632,1.22101800044,2.59023153396,0.1
1970--5--19.625,1.00201811559,1.22237967129,2.59170740862,0.1
1970--5--19.6666666667,1.00190923696,1.22372644962,2.58993779754,0.1
1970--5--19.7083333333,1.00208635317,1.22510183793,2.58974146411,0.1
1970--5--19.75,1.00228209182,1.22645886453,2.5895781402,0.1
1970--5--19.7916666667,1.00249615852,1.2277978236,2.58938179855,0.1
1970--5--19.8333333333,1.00272827361,1.22911899459,2.5891854524,0.1
1970--5--19.875,1.00297817133,1.23042264304,2.58895596833,0.1
1970--5--19.9166666667,1.00364157314,1.23162963972,2.58872647813,0.1
1970--5--19.9583333333,1.00432712139,1.23281485831,2.58849698179,0.1
1970--5--20,1.00503465801,1.23397845653,2.58823422555,0.1
1970--5--20.0416666667,1.00576403868,1.23512057834,2.58793808843,0.1
1970--5--20.0833333333,1.00651513242,1.23624135438,2.58767531509,0.1
1970--5--20.125,1.00687671428,1.23743512213,2.58737915869,0.1
1970--5--20.1666666667,0.907254648216,1.13861279626,2.48708299208,0.1
1970--5--20.2083333333,0.90780247569,1.14024304984,2.48688508067,0.1
1970--5--20.25,0.908381633921,1.14184247843,2.48662134201,0.1
1970--5--20.2916666667,0.908991694923,1.14341150943,2.48635759524,0.1
1970--5--20.3333333333,0.909632261866,1.14495053911,2.48609384038,0.1
1970--5--20.375,0.910302967419,1.14645993426,2.48583007741,0.1
1970--5--20.4166666667,0.911003472261,1.14794003361,2.48556630634,0.1
1970--5--20.4583333333,0.911733463737,1.14939114928,2.48526902562,0.1
1970--5--20.5,0.912492654651,1.15081356788,2.48500523732,0.1
1970--5--20.5416666667,0.913280782182,1.15220755169,2.48470793717,0.1
1970--5--20.5833333333,0.914097606917,1.15357333955,2.48441062673,0.1
1970--5--20.625,0.91549446385,1.15467913699,2.48414681206,0.1
1970--5--20.6666666667,0.916927631952,1.15574926661,2.48384948219,0.1
1970--5--20.7083333333,0.918397243277,1.15678359553,2.48355214203,0.1
1970--5--20.75,0.919903463695,1.15778195704,2.48325479156,0.1
1970--5--20.7916666667,0.921446493702,1.15874414982,2.48278808714,0.1
1970--5--20.8333333333,0.923026569417,1.15966993692,2.48245707895,0.1
1970--5--20.875,0.924643963747,1.1605590446,2.48209230614,0.1
1970--5--20.9166666667,0.926298987763,1.16141116095,2.48169364491,0.1
1970--5--20.9583333333,0.927396972476,1.1625008072,2.48129496516,0.1
1970--5--21,0.928523165184,1.16356274047,2.48086227078,0.1
1970--5--21.0416666667,0.930280674772,1.16431413103,2.48039543631,0.1
1970--5--21.0833333333,0.932077070264,1.16502727093,2.47999669628,0.1
1970--5--21.125,0.933912859239,1.16570165179,2.47959793774,0.1
1970--5--21.1666666667,0.935788598922,1.16633671553,2.47923304346,0.1
1970--5--21.2083333333,0.937704899356,1.1669318513,2.47886813368,0.1
1970--5--21.25,0.939662426981,1.16748639183,2.47853697434,0.1
1970--5--21.2916666667,0.941661908677,1.16799960941,2.47820580223,0.1
1970--5--21.3333333333,0.943704136321,1.16847071134,2.47784084878,0.1
1970--5--21.375,0.945789971938,1.16889883477,2.47747587983,0.1
1970--5--21.4166666667,0.947920353535,1.16928304086,2.47714466679,0.1
1970--5--21.4583333333,0.950096301715,1.1696223082,2.47681344097,0.1
1970--5--21.5,0.852318927192,1.06991552525,2.37644842835,0.1
1970--5--21.5416666667,0.854331915576,1.07072480208,2.37611470549,0.1
1970--5--21.5833333333,0.85639856143,1.07148122537,2.37574836821,0.1
1970--5--21.625,0.858519793306,1.07218386538,2.37534799733,0.1
1970--5--21.6666666667,0.860696646731,1.07283168541,2.37491346771,0.1
1970--5--21.7083333333,0.862930273202,1.07342353279,2.37596882716,0.1
1970--5--21.75,0.865221950597,1.07395812846,2.37397581347,0.1
1970--5--21.7916666667,0.866819325377,1.07486613994,2.3734725602,0.1
1970--5--21.8333333333,0.868459263329,1.07573222768,2.37293476596,0.1
1970--5--21.875,0.870142202325,1.07655595299,2.3723623023,0.1
1970--5--21.9166666667,0.871216382356,1.07766898784,2.37175503995,0.1
1970--5--21.9583333333,0.872322663592,1.07875041669,2.37114773464,0.1
1970--5--22,0.873461032507,1.07980025251,2.37050549803,0.1
1970--5--22.0416666667,0.874631505072,1.08081847878,2.36982819911,0.1
1970--5--22.0833333333,0.875834126864,1.08180504936,2.3692207575,0.1
1970--5--22.125,0.877068973322,1.08275988826,2.36868269687,0.1
1970--5--22.1666666667,0.878336150138,1.08368288922,2.36814460252,0.1
1970--5--22.2083333333,0.879635793794,1.08457391521,2.36760647445,0.1
1970--5--22.25,0.880968072254,1.08543279771,2.36703365541,0.1
1970--5--22.2916666667,0.882333185809,1.08625933586,2.3664954577,0.1
1970--5--22.3333333333,0.883731368098,1.08705329548,2.36592256453,0.1
1970--5--22.375,0.885162887308,1.08781440782,2.36534963313,0.1
1970--5--22.4166666667,0.886628047561,1.08854236821,2.3647766635,0.1
1970--5--22.4583333333,0.888127190528,1.08923683442,2.36420365562,0.1
1970--5--22.5,0.889660697261,1.08989742483,2.3636306095,0.1
1970--5--22.5416666667,0.89122899029,1.09052371638,2.36302272923,0.1
1970--5--22.5833333333,0.892832536003,1.09111524211,2.36241480591,0.1
1970--5--22.625,0.894471847336,1.09167148853,2.36180683954,0.1
1970--5--22.6666666667,0.896147486826,1.09219189256,2.36116390379,0.1
1970--5--22.7083333333,0.897221083721,1.09299531726,2.36052091988,0.1
1970--5--22.75,0.898319661791,1.0937741224,2.35984283281,0.1
1970--5--22.7916666667,0.899443326354,1.09452820232,2.35919974995,0.1
1970--5--22.8333333333,0.900592202601,1.09525743146,2.35852155851,0.1
1970--5--22.875,0.901766436103,1.0959616639,2.35780812645,0.1
1970--5--22.9166666667,0.802966193415,0.996640732756,2.2570946351,0.1
1970--5--22.9583333333,0.803924170217,0.997868289577,2.2564466667,0.1
1970--5--23,0.804916533665,0.999061956635,2.25576585585,0.1
1970--5--23.0416666667,0.805943151053,1.00022186608,2.2550496685,0.1
1970--5--23.0833333333,0.807003925842,1.00134811389,2.2543334214,0.1
1970--5--23.125,0.808098797195,1.00244076034,2.25365244292,0.1
1970--5--23.1666666667,0.809227739713,1.00349983028,2.25297141042,0.1
1970--5--23.2083333333,0.810390763342,1.0045253132,2.25229032389,0.1
1970--5--23.25,0.811587913475,1.00551716316,1.22647043249,0.2
1970--5--23.2916666667,0.812455703626,1.00714377965,1.22609295662,0.2
1970--5--23.3333333333,0.813369555862,1.00872498711,1.22564618557,0.2
1970--5--23.375,0.814328963434,1.01026129145,1.22520155469,0.2
1970--5--23.4166666667,0.815333488512,1.01175312966,1.22475904865,0.2
1970--5--23.4583333333,0.816382759176,1.01320087282,1.22431865225,0.2
1970--5--23.5,0.817476466915,1.01460482862,1.22388035043,0.2
1970--5--23.5416666667,0.818614364606,1.01596524334,1.22344412829,0.2
1970--5--23.5833333333,0.819796264932,1.01728230347,1.22300997106,0.2
1970--5--23.625,0.821022039215,1.01855613685,1.22257786412,0.2
1970--5--23.6666666667,0.822291616651,1.01978681346,1.22214779296,0.2
1970--5--23.7083333333,0.822984551503,1.02127545337,1.22171974325,0.2
1970--5--23.75,0.823712652704,1.0227294281,1.22129370076,0.2
1970--5--23.7916666667,0.824475513534,1.02414914382,1.22129370076,0.2
1970--5--23.8333333333,0.825272768576,1.02553496537,1.22044758122,0.2
1970--5--23.875,0.82610409179,1.02688721823,1.22002747639,0.2
1970--5--23.9166666667,0.826969194837,1.0282061902,1.21960932322,0.2
1970--5--23.9583333333,0.827867825628,1.02949213279,1.21919310814,0.2
1970--5--24,0.828799767084,1.03074526253,1.21877881771,0.2
1970--5--24.0416666667,0.829764836089,1.03196576197,1.21836643861,0.2
1970--5--24.0833333333,0.830762882624,1.03315378058,1.21795595763,0.2
1970--5--24.125,0.831793789076,1.03430943542,1.2175473617,0.2
1970--5--24.1666666667,0.8328574697,1.03543281166,1.21714063788,0.2
1970--5--24.2083333333,0.833953870256,1.03652396299,1.21673577331,0.2
1970--5--24.25,0.83508296778,1.03758291182,1.21633275529,0.2
1970--5--24.2916666667,0.836244770522,1.03860964934,1.2159315712,0.2
1970--5--24.3333333333,0.837439318022,1.03960413546,1.21553220855,0.2
1970--5--24.375,0.83866668135,1.04056629854,1.21513465497,0.2
1970--5--24.4166666667,0.839926963484,1.04149603506,1.2147388982,0.2
1970--5--24.4583333333,0.741220299864,0.942393209013,1.11434492607,0.2
1970--5--24.5,0.7422161828,0.943893472383,1.1140865547,0.2
1970--5--24.5416666667,0.743255707679,0.945350744424,1.11376258316,0.2
1970--5--24.5833333333,0.744338568208,0.946765330596,1.11344006527,0.2
1970--5--24.625,0.745464515134,0.94813747932,1.11311899125,0.2
1970--5--24.6666666667,0.746633354729,0.949467383489,1.11279935143,0.2
1970--5--24.7083333333,0.747844947637,0.95075518163,1.11248113624,0.2
1970--5--24.75,0.748498152828,0.952282793262,1.11216433615,0.2
1970--5--24.7916666667,0.749185933927,0.953776330844,1.11184894176,0.2
1970--5--24.8333333333,0.749907861611,0.955236223144,1.11153494373,0.2
1970--5--24.875,0.750663546455,0.956662859024,1.1112223328,0.2
1970--5--24.9166666667,0.75145263696,0.958056589424,1.11091109981,0.2
1970--5--24.9583333333,0.752274817799,0.959417729112,1.11060123566,0.2
1970--5--25,0.753129808295,0.960746558206,1.11029273134,0.2
1970--5--25.0416666667,0.754017361087,0.962043323509,1.10998557793,0.2
1970--5--25.0833333333,0.754937260979,0.963308239658,1.10967976656,0.2
1970--5--25.125,0.755889323967,0.964541490098,1.10937528846,0.2
1970--5--25.1666666667,0.756873396413,0.96574322791,1.10907213492,0.2
1970--5--25.2083333333,0.757889354376,0.966913576477,1.10877029734,0.2
1970--5--25.25,0.758937103081,0.968052630018,1.10846976715,0.2
1970--5--25.2916666667,0.760016576525,0.969160453976,1.10817053587,0.2
1970--5--25.3333333333,0.76112773722,0.970237085284,1.10787259511,0.2
1970--5--25.375,0.762270576057,0.971282532495,1.10757593653,0.2
1970--5--25.4166666667,0.763445112304,0.972296775782,1.10728055188,0.2
1970--5--25.4583333333,0.764651393735,0.973279766817,1.10698643297,0.2
1970--5--25.5,0.765889496878,0.974231428514,1.10669357167,0.2
1970--5--25.5416666667,0.76715952741,0.975151654643,1.10640195994,0.2
1970--5--25.5833333333,0.768461620675,0.976040309303,1.1061115898,0.2
1970--5--25.625,0.769795942353,0.976897226258,1.10582245334,0.2
1970--5--25.6666666667,0.771162689278,0.97772220812,1.1055345427,0.2
1970--5--25.7083333333,0.772562090412,0.978515025374,1.10524785012,0.2
1970--5--25.75,0.773994407987,0.979275415231,1.10496236787,0.2
1970--5--25.7916666667,0.775459938843,0.980003080299,1.10467808831,0.2
1970--5--25.8333333333,0.776366742108,0.980970847196,1.10439500386,0.2
1970--5--25.875,0.777297355025,0.981915168058,1.10439500386,0.2
1970--5--25.9166666667,0.778251756961,0.982836063166,1.10383239024,0.2
1970--5--25.9583333333,0.779229943636,0.983733536453,1.10355284622,0.2
1970--5--26,0.780231927123,0.984607575491,1.1032744676,0.2
1970--5--26.0416666667,0.781257735913,0.985458151443,1.10299724711,0.2
1970--5--26.0833333333,0.68230741503,0.886285218932,1.00272117752,0.2
1970--5--26.125,0.683111697841,0.887664034039,1.00256978759,0.2
1970--5--26.1666666667,0.68394930331,0.889010025615,1.00235738564,0.2
1970--5--26.2083333333,0.684819960819,0.890323463719,1.00214586156,0.2
1970--5--26.25,0.685723433615,0.891604584545,1.00193520993,0.2
1970--5--26.2916666667,0.686659517698,0.892853591537,1.00172542536,0.2
1970--5--26.3333333333,0.687628040877,0.894070656328,1.00151650252,0.2
1970--5--26.375,0.688628861992,0.895255919519,1.00130843609,0.2
1970--5--26.4166666667,0.689661870294,0.896409491304,1.00110122084,0.2
1970--5--26.4583333333,0.69072698496,0.897531451947,1.00089485153,0.2
1970--5--26.5,0.691824154766,0.898621852118,1.00068932301,0.2
1970--5--26.5416666667,0.69295335788,0.899680713089,1.00048463015,0.2
1970--5--26.5833333333,0.694114601809,0.9007080268,1.00028076785,0.2
1970--5--26.625,0.695307923467,0.901703755779,1.00007773108,0.2
1970--5--26.6666666667,0.696533389389,0.902667832937,0.999875514831,0.2
1970--5--26.7083333333,0.697791096077,0.903600161216,0.999674114138,0.2
1970--5--26.75,1.5990811705,1.8045006131,1.89947352408,1.4
1970--5--26.7916666667,4.19905805629,4.40762402528,4.49963504901,3.5
1970--5--26.8333333333,7.90065647012,8.10760079652,8.19901677656,3.9
1970--5--26.875,12.2504841801,12.5482018276,12.595009889,3.5
1970--5--26.9166666667,17.0958288971,17.6750291922,17.5882220154,3.4
1970--5--26.9583333333,22.288474133,23.2343598811,22.9796626431,3.5
1970--5--27,27.9514292284,29.3026382888,28.869664446,4.0
1970--5--27.0416666667,33.7962634721,35.5696594413,34.9585279975,6.8
1970--5--27.0833333333,39.8491791085,42.017434014,41.2473745169,10.8
1970--5--27.125,46.2123627023,48.7473174399,47.8360633921,13.6
1970--5--27.1666666667,52.4705991579,55.3706458622,54.3238748764,17.2
1970--5--27.2083333333,58.3298279052,61.5845154564,60.4114874376,21.0
1970--5--27.25,63.391919803,66.988837593,65.6989350595,24.1
1970--5--27.2916666667,67.7558301875,71.6850614359,70.2861701651,26.8
1970--5--27.3333333333,71.4216499268,75.6738593447,74.173269063,30.4
1970--5--27.375,74.2942426164,78.8536732417,77.2605570407,33.5
1970--5--27.4166666667,76.4730562961,81.3256242142,79.6479099492,35.8
1970--5--27.4583333333,77.7564153316,82.8911295712,81.1352710178,36.6
1970--5--27.5,78.0412366578,83.4519350708,81.6225189351,35.8
1970--5--27.5416666667,77.1249016216,82.8093378468,80.9095989897,35.4
1970--5--27.5833333333,74.612138289,80.5618271975,78.5969098734,34.8
1970--5--27.625,71.2070223164,77.4084051063,75.3845880942,33.9
1970--5--27.6666666667,67.9114745486,74.3489811187,72.2726535341,33.0
1970--5--27.7083333333,64.825242127,71.4841831646,69.361045892,32.1
1970--5--27.75,61.8477171652,68.7146671458,66.5497458768,31.2
1970--5--27.7916666667,58.9786899405,66.0408967061,63.838771463,30.3
1970--5--27.8333333333,56.2179566803,63.4632829824,61.2281260318,29.6
1970--5--27.875,53.6662646276,61.081954485,58.8178835182,29.0
1970--5--27.9166666667,51.1234582311,58.6972593227,46.4226458531,28.5
1970--5--27.9583333333,48.6903888973,56.4092833584,54.8741081314,28.4
1970--5--28,46.3690693773,54.2178789723,41.8266636158,28.4
1970--5--28.0416666667,44.1599746622,52.1232766933,39.9181662154,28.7
1970--5--28.0833333333,42.0646733011,50.1255154457,38.1379526214,29.0
1970--5--28.125,40.0829060676,48.2250161887,36.4777764001,29.3
1970--5--28.1666666667,38.1142069547,46.3222269388,34.66538907,29.7
1970--5--28.2083333333,36.3589434467,44.6172946311,42.9968128926,30.0
1970--5--28.25,34.6151541805,42.9110902058,41.2854994538,30.4
1970--5--28.2916666667,32.8827879325,41.2041087038,39.5744178919,30.2
1970--5--28.3333333333,31.3580357178,39.6969613397,38.0632604298,30.1
1970--5--28.375,29.8398067127,38.1900282312,36.5521983285,30.0
1970--5--28.4166666667,28.3273883609,36.6837220273,35.0413435554,29.9
1970--5--28.4583333333,26.919916378,35.2785111613,33.6308550933,29.8
1970--5--28.5,25.6161213557,33.9747903395,32.3206220143,28.8
1970--5--28.5416666667,24.3130453299,32.6714785718,31.0101571227,28.1
1970--5--28.5833333333,23.111213539,31.4690803009,29.7999839362,27.2
1970--5--28.625,22.0099146449,30.3671823793,28.6898018408,26.2
1970--5--28.6666666667,20.8087814419,29.1654570497,27.4795737454,27.8
1970--5--28.7083333333,21.6090671186,29.9700939058,28.2712679582,33.9
1970--5--28.75,27.090221629,35.4966452172,33.7666007162,52.9
1970--5--28.7916666667,41.2638542634,50.1827664895,48.2754121797,184.1
1970--5--28.8333333333,140.215841903,92.8071140495,106.325613027,220.2
1970--5--28.875,172.193009089,129.722061592,142.546591119,216.4
1970--5--28.9166666667,209.382932997,167.413244271,176.781209945,412.3
1970--5--28.9583333333,246.516617269,236.307319578,249.92433142,488.9
1970--5--29,283.696737075,292.331091074,305.703984329,519.2
1970--5--29.0416666667,328.51786253,344.355104005,355.71757062,582.1
1970--5--29.0833333333,369.701663434,399.720615786,411.207252474,623.8
1970--5--29.125,404.960496702,455.446066965,467.429658245,646.9
1970--5--29.1666666667,356.01,510.387221472,520.54622669,666.3
1970--5--29.2083333333,476.042210971,563.007950758,571.567859423,701.6
1970--5--29.25,541.202082679,611.072970802,618.503229536,739.3
1970--5--29.2916666667,589.516686859,653.718085797,661.275840848,761.5
1970--5--29.3333333333,629.649189708,690.740606949,697.171816391,759.7
1970--5--29.375,662.573429718,722.447058239,727.735874719,745.4
1970--5--29.4166666667,689.213266251,748.748574087,752.99651425,721.4
1970--5--29.4583333333,709.672535936,769.148823179,773.29103487,693.7
1970--5--29.5,724.570759945,784.048815823,787.253422203,677.0
1970--5--29.5416666667,733.159484583,792.648769275,794.98003343,666.3
1970--5--29.5833333333,734.846167729,794.348714399,795.861278382,652.1
1970--5--29.625,730.132062033,789.648656365,791.126057172,627.7
1970--5--29.6666666667,723.517518544,783.048596624,783.755683033,607.8
1970--5--29.7083333333,718.502834898,778.048536397,778.028334903,608.2
1970--5--29.75,714.888167187,774.448476324,773.739633177,606.7
1970--5--29.7916666667,712.473495469,772.048416323,769.836834598,602.3
1970--5--29.8333333333,711.258784128,770.84835625,767.9893561,592.2
1970--5--29.875,711.143992407,770.748295938,767.273211308,574.6
1970--5--29.9166666667,711.72912307,771.348235402,767.285618919,552.3
1970--5--29.9583333333,711.914210123,771.54817478,764.054665615,533.8
1970--5--30,711.099270565,770.748114141,700.925516472,515.5
1970--5--30.0416666667,689.217340367,768.548053497,642.52,501.0
1970--5--30.0833333333,685.467541262,764.94799285,635.23,490.1
1970--5--30.125,680.014738557,759.647932202,628.700000651,473.4
1970--5--30.1666666667,672.658802979,752.447871551,618.894794863,455.6
1970--5--30.2083333333,662.599596553,742.547810898,608.237022962,440.3
1970--5--30.25,649.736971747,729.847750244,595.094652693,417.6
1970--5--30.2916666667,634.670770623,714.947689587,577.168742056,405.4
1970--5--30.3333333333,618.00082385,698.447628928,560.394092857,392.8
1970--5--30.375,600.426949564,681.047568267,542.798813494,383.4
1970--5--30.4166666667,583.548952099,664.347507604,524.708409819,370.0
1970--5--30.4583333333,567.666620532,648.647446938,509.606572577,354.2
1970--5--30.5,552.57972704,633.747386271,494.894394616,338.5
1970--5--30.5416666667,538.08802504,619.447325602,480.623347445,338.0
1970--5--30.5833333333,523.991247102,605.547264931,469.036684279,340.7
1970--5--30.625,510.189102908,591.947204257,459.35181704,334.7
1970--5--30.6666666667,497.181275856,579.147143582,448.832450317,322.4
1970--5--30.7083333333,484.96741866,567.147082905,437.500800541,307.4
1970--5--30.75,473.147150979,555.547022226,425.986103266,296.8
1970--5--30.7916666667,462.320056088,544.946961545,415.885818506,293.5
1970--5--30.8333333333,452.885675499,535.746900862,407.65314618,294.3
1970--5--30.875,444.543504561,527.646840179,401.28565178,297.6
1970--5--30.9166666667,436.592991421,519.946779498,396.156546985,296.1
1970--5--30.9583333333,429.132477894,512.746718583,390.647082614,293.9
1970--5--31,421.862218958,505.746657672,385.058977994,296.5
1970--5--31.0416666667,414.481483491,498.646596779,380.193239644,308.6
1970--5--31.0833333333,406.789842552,491.246536,376.750307861,317.4
1970--5--31.125,398.287195506,483.046475502,372.412778038,311.7
1970--5--31.1666666667,389.671435908,474.746415074,365.864257636,305.8
1970--5--31.2083333333,381.441328766,466.846354723,359.172009259,296.7
1970--5--31.25,373.294701161,459.046294329,352.011391109,287.7
1970--5--31.2916666667,365.128272105,451.246233655,344.888354634,279.5
1970--5--31.3333333333,356.741373078,443.246172968,337.289244949,270.8
1970--5--31.375,348.131390658,435.046112258,329.398209938,262.9
1970--5--31.4166666667,339.39545799,426.746051555,321.597137092,255.1
1970--5--31.4583333333,330.329908686,418.145990864,313.272828482,248.2
1970--5--31.5,320.930495996,409.245930225,304.687370051,240.6
1970--5--31.5416666667,310.991461881,399.845869629,295.770351159,233.6
1970--5--31.5833333333,300.105993986,389.545809122,285.8162068,226.0
1970--5--31.625,288.364987275,378.445748731,275.100569921,218.0
